ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
429591,16-25,male,majority,0-9y,university,working class,0.5038859610695691,0.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0
210010,65+,male,majority,0-9y,university,upper class,0.6207631255663467,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0
363820,26-39,male,majority,10-19y,high school,upper class,0.6550291791637752,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,2,1,2,0.0
150925,26-39,female,majority,10-19y,none,poverty,0.2679312537590894,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0.0
304482,26-39,male,majority,0-9y,university,upper class,0.6452619927658005,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
708204,40-64,male,majority,20-29y,none,working class,0.5599121138043932,1.0,before 2015,1.0,1.0,10238,14000.0,sports car,1,0,2,0.0
110127,16-25,female,majority,0-9y,high school,middle class,0.4757724890071596,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
261755,40-64,male,majority,10-19y,university,upper class,0.5283948004486256,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,5,0,0,1.0
725997,65+,male,majority,30y+,university,upper class,0.4910275416432039,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,7,0,5,0.0
939644,16-25,male,majority,0-9y,high school,upper class,0.565050581480309,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
461197,40-64,female,minority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,0.0
952459,40-64,female,majority,20-29y,university,upper class,0.7093014071795433,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,6,0,1,0.0
73714,65+,female,majority,20-29y,university,upper class,0.6402088254944609,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,0,0.0
858988,26-39,male,majority,10-19y,none,poverty,0.2270518308808149,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,0,0,1.0
64923,40-64,male,minority,20-29y,none,working class,0.305441859303222,1.0,before 2015,0.0,1.0,32765,,sedan,7,0,1,0.0
916507,40-64,female,majority,20-29y,university,upper class,0.6867096207951612,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,5,0,1,0.0
438656,65+,female,majority,20-29y,high school,upper class,0.4840411852364506,1.0,after 2015,0.0,1.0,10238,19000.0,sedan,0,1,1,0.0
38503,65+,female,majority,30y+,university,upper class,0.5414959451391379,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,7,0,1,0.0
989339,26-39,female,majority,0-9y,high school,working class,0.5486144093569303,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
364114,40-64,male,majority,20-29y,university,upper class,0.5519916141223832,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,1,0,4,0.0
226874,16-25,female,majority,0-9y,university,middle class,0.5027318515470814,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
572081,40-64,male,majority,20-29y,none,middle class,0.5767616751879808,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,2,0.0
744378,16-25,female,majority,0-9y,high school,poverty,0.4774594881974749,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
981782,40-64,female,majority,10-19y,high school,middle class,,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,0,1,0,0.0
148510,65+,female,majority,30y+,high school,upper class,0.5835616627387596,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,4,2,2,0.0
830632,26-39,male,majority,0-9y,university,middle class,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
542940,26-39,male,majority,10-19y,high school,upper class,0.5129415095468454,1.0,after 2015,1.0,0.0,10238,16000.0,sedan,0,0,1,0.0
323674,65+,male,minority,10-19y,university,upper class,0.7111377339956674,0.0,before 2015,1.0,0.0,10238,10000.0,sedan,3,1,0,0.0
137311,16-25,female,majority,0-9y,none,working class,,1.0,after 2015,0.0,1.0,92101,15000.0,sedan,0,0,0,0.0
613223,16-25,female,majority,0-9y,none,poverty,0.2985441413252823,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
784235,40-64,female,majority,20-29y,high school,middle class,0.5250064061586571,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,4,1,0,0.0
865918,26-39,male,majority,0-9y,university,middle class,0.4444947827993517,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
822165,26-39,female,majority,10-19y,high school,working class,0.6152545942659315,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,1,0.0
571017,26-39,male,majority,10-19y,high school,working class,0.2755272019603718,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,4,1.0
707899,65+,female,majority,30y+,high school,upper class,0.6267008974527088,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,1,0,1,0.0
932763,65+,male,majority,30y+,high school,upper class,0.5897413759981436,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,9,0,1,0.0
392401,40-64,male,majority,20-29y,high school,upper class,0.6173695276288708,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,3,3,0,0.0
663951,26-39,female,majority,10-19y,high school,middle class,0.556159285617245,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,0.0
972195,40-64,male,majority,20-29y,high school,upper class,0.5584197570197655,0.0,before 2015,0.0,0.0,21217,13000.0,sedan,5,0,4,1.0
924882,26-39,male,majority,0-9y,university,upper class,0.4295035832147298,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0
290940,16-25,male,minority,0-9y,university,working class,0.4026588195311576,1.0,before 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1.0
720132,26-39,male,majority,10-19y,university,upper class,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,1,1,0,0.0
498246,40-64,female,majority,0-9y,high school,upper class,0.7102227949180816,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,0,0.0
214198,16-25,female,majority,0-9y,none,poverty,0.5042733084385276,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
152162,65+,female,majority,10-19y,university,upper class,0.6297624937989372,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0.0
785751,26-39,male,majority,10-19y,university,upper class,0.6047259268007431,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,1,0,0,0.0
535767,40-64,male,majority,10-19y,none,upper class,,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,4,0.0
804745,16-25,female,majority,0-9y,university,middle class,,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
415352,65+,female,majority,0-9y,university,upper class,0.7465582871215133,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
654608,26-39,female,majority,0-9y,none,working class,0.5124482329319547,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0.0
295020,16-25,female,minority,0-9y,none,poverty,,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,1.0
421642,26-39,female,majority,10-19y,none,upper class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,1,0,0,0.0
514225,40-64,male,majority,20-29y,none,working class,0.4270750382439556,1.0,before 2015,1.0,1.0,92101,13000.0,sedan,2,2,2,0.0
891874,16-25,male,majority,0-9y,none,poverty,0.1409830759792809,0.0,before 2015,1.0,0.0,32765,9000.0,sedan,0,0,0,1.0
749593,65+,female,majority,30y+,high school,upper class,,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,0.0
18882,26-39,female,majority,10-19y,university,working class,,0.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,1,0,0.0
38164,40-64,male,majority,10-19y,high school,working class,0.4861571716311871,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
612685,26-39,male,majority,10-19y,university,middle class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,5,0,1,0.0
941468,65+,male,majority,0-9y,university,upper class,0.5535450317966117,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
980812,40-64,male,majority,0-9y,university,upper class,0.6767378432079026,1.0,after 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,0.0
540043,16-25,male,minority,0-9y,high school,poverty,0.2674720699974359,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
41325,40-64,male,majority,20-29y,high school,poverty,0.1154024763653657,0.0,before 2015,0.0,0.0,32765,16000.0,sedan,2,0,0,1.0
40440,40-64,male,majority,10-19y,high school,upper class,0.4328086751781147,1.0,before 2015,1.0,1.0,32765,12000.0,sedan,2,0,0,0.0
794561,65+,female,majority,30y+,high school,upper class,0.6113315831135117,1.0,after 2015,1.0,1.0,32765,13000.0,sedan,5,1,0,0.0
155248,16-25,female,majority,0-9y,high school,poverty,0.2771533281319701,1.0,before 2015,1.0,0.0,21217,15000.0,sedan,0,0,0,1.0
486230,40-64,female,majority,0-9y,university,middle class,0.5327435769003523,0.0,before 2015,1.0,1.0,10238,16000.0,sedan,0,0,0,1.0
407107,65+,female,majority,30y+,university,upper class,0.5650867606006488,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,11,0,2,0.0
50850,26-39,female,majority,10-19y,university,upper class,0.6077725324221557,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,0,2,0.0
541565,26-39,female,majority,10-19y,none,middle class,0.5479028599793236,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,0.0
672654,26-39,male,majority,10-19y,university,middle class,0.3065351460826234,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,1,0,3,0.0
696819,16-25,male,majority,0-9y,university,poverty,0.4892378962741979,0.0,before 2015,1.0,1.0,10238,7000.0,sports car,0,0,0,1.0
480527,16-25,female,majority,0-9y,university,working class,0.2486315634229089,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
779195,16-25,male,majority,0-9y,university,middle class,0.5174409291319024,1.0,after 2015,0.0,1.0,10238,8000.0,sedan,0,0,0,0.0
292774,40-64,male,majority,20-29y,university,upper class,0.6743663126769599,1.0,before 2015,0.0,0.0,10238,9000.0,sedan,4,1,2,0.0
968926,16-25,male,majority,0-9y,high school,poverty,0.1501006461161934,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
877627,26-39,female,majority,10-19y,none,poverty,0.4156931175537407,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
779705,26-39,male,majority,0-9y,high school,middle class,0.5523424647599732,0.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,1.0
515470,26-39,male,majority,0-9y,high school,poverty,0.3995052055279878,0.0,after 2015,1.0,0.0,32765,10000.0,sedan,0,0,0,1.0
813821,40-64,male,majority,0-9y,university,upper class,0.6627175433927833,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
13660,65+,female,majority,10-19y,none,upper class,0.5394124481549094,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,2,0,1,0.0
275383,65+,male,majority,30y+,university,upper class,0.548152345546583,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,11,2,1,0.0
401290,40-64,male,majority,0-9y,university,upper class,,0.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
202227,26-39,female,majority,0-9y,high school,working class,0.3714848614916164,0.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,0.0
652947,40-64,male,majority,20-29y,high school,upper class,0.5660565943361106,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,7,0,3,0.0
350437,40-64,female,majority,10-19y,none,poverty,0.3204049009931331,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,0,0.0
161019,26-39,female,majority,10-19y,none,poverty,0.3489177971707855,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0.0
190533,40-64,female,majority,20-29y,university,upper class,0.5795984164491108,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,2,0,5,0.0
103756,16-25,male,majority,0-9y,none,working class,0.397924048195759,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
968690,26-39,male,majority,0-9y,none,poverty,0.2835426409650666,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
349741,16-25,female,majority,0-9y,high school,working class,,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
826544,26-39,female,majority,0-9y,none,poverty,,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
271331,40-64,male,majority,20-29y,university,upper class,0.6938055524522051,1.0,after 2015,1.0,1.0,21217,9000.0,sedan,5,0,1,1.0
197864,26-39,male,majority,0-9y,university,middle class,0.4284715478507027,1.0,before 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1.0
265738,26-39,male,minority,0-9y,high school,upper class,0.6623845987368233,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,0.0
542102,16-25,female,majority,0-9y,none,poverty,0.3959623593743085,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
658979,26-39,male,majority,10-19y,high school,middle class,0.4631532118209168,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,3,0,1,1.0
382871,16-25,female,majority,0-9y,high school,middle class,0.3434317076179207,1.0,before 2015,1.0,0.0,10238,18000.0,sedan,0,0,0,1.0
411147,26-39,male,majority,10-19y,high school,middle class,0.4365476661894891,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,2,1,2,0.0
371260,40-64,female,majority,20-29y,university,upper class,0.6183041682194829,1.0,after 2015,1.0,1.0,21217,8000.0,sedan,2,0,1,1.0
816663,65+,female,majority,30y+,high school,upper class,0.6477247112953678,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,0,6,0.0
981972,16-25,male,minority,0-9y,high school,poverty,0.1258955435359577,0.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0.0
343545,16-25,male,majority,0-9y,university,working class,0.4880633978497586,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
759410,40-64,female,majority,20-29y,university,upper class,0.6167338888949161,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,0,0.0
617645,65+,female,majority,30y+,high school,upper class,0.4611933084288743,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0.0
267774,65+,male,majority,30y+,high school,upper class,0.670471256855814,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,9,1,2,0.0
424985,40-64,female,majority,20-29y,university,middle class,0.3921151727680966,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,4,0,2,0.0
468503,16-25,female,minority,0-9y,high school,middle class,0.6722157890469818,1.0,after 2015,0.0,0.0,32765,17000.0,sedan,0,0,0,0.0
281638,65+,female,majority,30y+,high school,upper class,0.6229898836766291,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,2,0,8,0.0
738707,16-25,male,majority,0-9y,high school,poverty,0.1607846136059094,1.0,before 2015,0.0,0.0,32765,9000.0,sedan,0,0,0,1.0
545424,26-39,female,majority,0-9y,high school,upper class,,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
222373,40-64,male,majority,20-29y,university,upper class,0.5389042254220835,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,5,0,1,0.0
572801,26-39,female,majority,10-19y,university,poverty,0.4727403772012601,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,1.0
753664,26-39,female,majority,10-19y,high school,middle class,0.5863205459035753,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,2,2,0,0.0
860778,40-64,female,majority,20-29y,none,upper class,0.6286701350885311,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,6,1,3,0.0
834028,65+,male,majority,20-29y,university,upper class,0.7163657604015807,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0
54485,16-25,male,majority,0-9y,high school,poverty,0.19362266071106,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
680029,40-64,male,majority,10-19y,high school,middle class,0.3313121291943192,1.0,before 2015,1.0,1.0,21217,9000.0,sedan,0,0,1,1.0
259542,40-64,female,majority,20-29y,high school,upper class,0.6330640745225374,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
997204,40-64,female,majority,20-29y,university,middle class,0.5272067847141099,0.0,before 2015,0.0,1.0,10238,,sedan,1,1,1,0.0
633529,26-39,male,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,0.0,10238,15000.0,sports car,3,0,1,0.0
178698,40-64,male,majority,0-9y,university,upper class,0.6195111942736158,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
822186,26-39,male,majority,10-19y,high school,working class,0.4192208273550608,0.0,before 2015,0.0,0.0,10238,20000.0,sedan,1,1,2,1.0
935096,16-25,male,majority,0-9y,none,working class,0.4840963357335678,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
924579,26-39,female,majority,10-19y,none,poverty,0.4782584258354346,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,2,0,0,0.0
463428,26-39,male,majority,0-9y,university,middle class,0.5421610427901323,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
777741,40-64,female,majority,20-29y,university,middle class,0.6031812914139848,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,1,0,0,0.0
65109,16-25,female,majority,0-9y,university,upper class,,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
180600,40-64,female,majority,20-29y,university,upper class,0.4628754611465063,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,5,0.0
838605,16-25,male,majority,0-9y,university,upper class,0.5729883714629044,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0.0
227255,65+,male,majority,30y+,high school,upper class,0.4807020135427639,1.0,after 2015,1.0,1.0,10238,,sedan,5,0,6,0.0
763816,40-64,male,majority,20-29y,university,upper class,0.4269956172654475,1.0,after 2015,0.0,0.0,92101,15000.0,sedan,1,2,2,0.0
454542,16-25,female,majority,0-9y,high school,working class,0.3909000984565381,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,1.0
470792,40-64,female,majority,20-29y,none,middle class,0.3939431387052909,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,2,1,0,0.0
852331,65+,female,majority,0-9y,high school,upper class,0.5651781072384356,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
570485,65+,male,majority,0-9y,university,upper class,0.599471874758125,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
418223,26-39,male,majority,10-19y,university,working class,,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,4,0.0
198601,16-25,male,majority,0-9y,university,middle class,0.5431353523779442,1.0,before 2015,0.0,0.0,32765,8000.0,sedan,0,0,0,1.0
150465,16-25,male,majority,0-9y,high school,poverty,0.4470090425194109,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
915405,16-25,male,minority,0-9y,none,working class,0.485242391843809,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
880036,26-39,male,majority,0-9y,high school,poverty,0.2307432643975241,0.0,before 2015,0.0,1.0,92101,9000.0,sports car,0,0,0,1.0
43228,40-64,male,majority,0-9y,university,upper class,0.6969531397597643,1.0,before 2015,1.0,1.0,32765,7000.0,sports car,0,0,0,1.0
641605,26-39,female,majority,10-19y,high school,middle class,0.3827525807478351,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0
878204,16-25,female,majority,0-9y,none,working class,0.352470054088405,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
365796,26-39,female,majority,10-19y,high school,working class,0.4535879848777584,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
67013,40-64,female,majority,20-29y,university,working class,0.4722141399816714,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,5,0,0,0.0
517241,65+,female,majority,30y+,university,upper class,0.5956938221197036,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,4,0,5,0.0
404116,26-39,female,majority,10-19y,high school,middle class,0.5365377683863043,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0
10365,40-64,female,majority,20-29y,none,upper class,0.4496756293279009,0.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,0,0,0.0
699207,26-39,female,majority,10-19y,none,poverty,0.5375161311706116,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,0.0
46446,40-64,female,majority,20-29y,university,upper class,0.7613578975600771,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,5,0,1,0.0
565568,16-25,male,majority,0-9y,high school,poverty,0.3609701341564141,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
373037,26-39,male,majority,10-19y,high school,working class,0.284982921718786,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,6,0,0,1.0
434251,26-39,male,majority,0-9y,high school,upper class,0.6642204178138843,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0
828938,40-64,female,majority,0-9y,none,working class,0.4167492589952589,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1.0
68610,40-64,female,majority,20-29y,high school,upper class,0.5234621609966821,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,0,3,0.0
35732,26-39,female,majority,10-19y,high school,working class,0.3256224191074233,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
612494,65+,male,majority,10-19y,university,upper class,0.6254168939329904,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,2,0,0.0
454786,26-39,female,minority,10-19y,high school,poverty,0.3148456765050993,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,1,1,1,0.0
104053,65+,female,majority,20-29y,high school,upper class,0.5488618922373868,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,0,0.0
196941,16-25,male,majority,0-9y,high school,working class,0.2616949116854254,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
282377,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
792693,16-25,female,majority,0-9y,none,poverty,0.5391018376969258,1.0,before 2015,0.0,1.0,92101,9000.0,sedan,0,0,0,1.0
566975,26-39,female,majority,10-19y,university,working class,0.4210314732941192,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
624919,65+,male,majority,30y+,high school,upper class,0.6935957205432375,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,5,0.0
410530,16-25,female,majority,0-9y,high school,working class,0.5329070177579344,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
275457,65+,male,majority,30y+,university,upper class,0.8682131393602728,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,1,6,0.0
385216,65+,female,majority,20-29y,university,upper class,0.5424532094676138,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,0.0
220180,40-64,male,majority,10-19y,none,working class,0.4751662153423804,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,1,0,1,1.0
588727,40-64,female,majority,20-29y,high school,upper class,0.523731888374134,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,5,0,1,0.0
779959,16-25,male,majority,0-9y,none,poverty,0.4682867324920652,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
714873,26-39,female,majority,10-19y,high school,poverty,0.5468766630493245,0.0,after 2015,0.0,0.0,10238,17000.0,sedan,1,0,0,0.0
969450,40-64,female,minority,10-19y,high school,middle class,0.7773208236421372,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
404782,26-39,female,minority,10-19y,university,working class,0.3806338982251157,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,0,0.0
949590,40-64,female,majority,20-29y,university,middle class,0.4185435108671473,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,4,0,0,1.0
109469,26-39,male,majority,10-19y,university,upper class,0.600227475663906,0.0,after 2015,0.0,0.0,32765,9000.0,sedan,2,1,1,1.0
174514,16-25,male,majority,0-9y,none,working class,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
201418,26-39,female,majority,10-19y,university,working class,0.4048654473735125,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
143785,40-64,female,majority,20-29y,university,upper class,0.6554399817895643,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,1,0,0,0.0
366134,16-25,male,majority,0-9y,high school,working class,0.4262030648137452,1.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1.0
555440,16-25,male,majority,0-9y,none,poverty,0.267552947761664,0.0,before 2015,1.0,1.0,10238,16000.0,sedan,0,0,0,1.0
197094,26-39,male,majority,10-19y,university,working class,0.4689135326636327,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
609461,16-25,male,majority,0-9y,university,upper class,0.4331758195251915,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
496053,26-39,male,majority,10-19y,university,working class,0.3992287529447922,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,3,1.0
53907,65+,male,majority,30y+,none,upper class,0.5853329533352766,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,2,0,1,0.0
263090,65+,male,majority,10-19y,university,upper class,0.5084737208238376,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0
104516,65+,male,majority,30y+,university,upper class,0.5648117834171698,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,4,0.0
568693,26-39,male,minority,10-19y,university,poverty,0.3704208638102152,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0
843861,16-25,male,majority,0-9y,high school,poverty,0.2888981487018826,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
850028,26-39,male,majority,10-19y,university,poverty,0.3406174176696211,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,1.0
585733,26-39,female,majority,10-19y,university,working class,0.4690188616884754,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,1,0.0
823538,65+,female,majority,10-19y,university,upper class,0.7281374767556841,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,2,0,0,0.0
333328,26-39,female,minority,10-19y,none,poverty,0.4113170955084317,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
756185,40-64,male,majority,20-29y,high school,upper class,,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,5,0,0,0.0
26569,26-39,male,majority,0-9y,high school,middle class,0.4701802815309037,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
475633,65+,female,majority,30y+,university,upper class,0.6616362384897012,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,2,0.0
417669,40-64,male,majority,20-29y,university,upper class,0.6255380658356853,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,6,0,1,0.0
762097,40-64,male,majority,20-29y,university,upper class,0.5982141330124617,1.0,after 2015,0.0,1.0,32765,,sedan,7,2,1,0.0
966958,40-64,male,majority,20-29y,high school,upper class,0.6882993049868759,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,5,0,1,0.0
